Digitizer,ID,Sex,Species,Island,Species#,friends,Ecomorph,SVLruler,Taillength,Footlamellae,Handlamellae,SVL1,SVL2,Humerus,Ulna,Forelimb,Femur,Tibia,Hindlimb,Pectoral,Pelvic,MBlength,Headlength,HeadDepth,Jawlength,EyeDiam,logSVL,logtail,logfootlamellae,loghandlamellae,logforelimb,loghindlimb,logpectoral,logpelvic,logheadlength,logheaddepth,logjawlength,logeyediamter
Debbie,maynardi-M-R176355,M,maynardi,Little Cayman,2,2,UN,73,153,38,24,82.749604,83.9881036,11.1697444,9.35942302,20.5291674,15.8697816,12.2691465,28.1389281,9.03170382,10.3372642,32.8721904,25.7836652,10.0797694,23.3059381,5.90541795,1.86332286,2.18469143,1.5797836,1.38021124,1.31237134,1.44930755,0.95576969,1.01440562,1.41134465,1.0034506,1.36746659,0.77125064
Lela,monensis-F-35659,F,monensis,Mona,1,1,,43,78,32,18,40.7828047,66.5453679,15.809279,5.72862559,21.5379046,15.6252649,7.76153518,23.3868,7.02783558,5.09914462,19.1887012,13.6107391,3.68562393,10.8234763,4.89571018,1.63346846,1.8920946,1.50514998,1.25527251,1.33320345,1.3689708,0.84682159,0.70749733,1.13388171,0.56651102,1.03436677,0.6898157
Lela,monensis-F-35660,F,monensis,Mona,1,1,,42,73,33,17,40.0372447,60.4274248,13.8105,5.03200053,18.8425005,10.2625899,7.75434419,18.0169341,6.48275211,5.35873137,17.638707,17.4813005,2.50754254,13.9930157,3.86832812,1.62324929,1.86332286,1.51851394,1.23044892,1.27513854,1.25568089,0.81175941,0.72906199,1.24257374,0.39924831,1.14591132,0.5875233
Lela,monensis-F-35661,F,monensis,Mona,1,1,,44,83,31,22,42.7069879,70.1498443,11.5663428,5.91013436,17.4764772,14.8136494,6.68987169,21.5035211,6.90137678,3.36261091,20.1851525,16.716376,4.22127211,12.332107,4.86197708,1.64345268,1.91907809,1.49136169,1.34242268,1.24245389,1.33250958,0.83893574,0.52667662,1.22314213,0.62544335,1.09103728,0.68681291
Lela,monensis-F-35677,F,monensis,Mona,1,1,,41,76,28,,38.6682689,68.0199231,13.6229679,5.13227847,18.7552464,13.1139441,8.05633405,21.1702781,6.67646803,5.67376072,17.1077718,12.8060693,3.80855353,9.751269,4.48731904,1.61278386,1.88081359,1.44715803,,1.27312277,1.32572656,0.82454677,0.75387102,1.10741585,0.58076006,0.98906114,0.65198695
Lela,monensis-F-35681,F,monensis,Mona,1,1,,41,72,34,19,41.5594933,63.9250461,11.8294283,5.3892832,17.2187115,12.8981436,8.79269222,21.6908359,6.21464701,5.30909857,17.246261,17.7183604,3.86642811,14.2081542,4.79596777,1.61278386,1.8573325,1.53147892,1.2787536,1.23600065,1.33627629,0.79341647,0.72502079,1.24842353,0.58730994,1.15253766,0.68087626
Lela,monensis-M-35635,M,monensis,Mona,1,1,,55,95,32,22,50.7864983,73.3035988,16.037948,7.15756928,23.1955173,14.9251664,10.707638,25.6328044,7.35860384,6.50478389,21.6911603,20.118662,3.76721987,15.997171,5.3008451,1.74036269,1.97772361,1.50514998,1.34242268,1.36540406,1.40879612,0.86679542,0.81323287,1.30359909,0.57602097,1.20404319,0.72434511
Lela,monensis-M-35650,M,monensis,Mona,1,1,,56,101,39,22,49.6670377,72.6712598,14.3339647,7.6907501,22.0247148,12.5721745,12.7844425,25.356617,7.5232285,,21.9167025,21.3958822,,17.0359747,6.06210731,1.74818803,2.00432137,1.59106461,1.34242268,1.34291029,1.40409131,0.87640425,,1.3303302,,1.23136699,0.78262362
Lela,monensis-M-35669,M,monensis,Mona,1,1,,57,99,38,23,50.796034,76.1500487,14.7686792,4.31365598,19.0823352,23.2252189,11.0931438,34.3183627,8.55124893,6.26978122,23.3987166,19.4977043,5.08748058,15.4104785,5.48735492,1.75587486,1.99563519,1.5797836,1.36172784,1.28063152,1.53552656,0.93202955,0.79725239,1.28998348,0.70650276,1.18781612,0.73936305
Lela,monensis-M-35674,M,monensis,Mona,1,1,,50,94,34,23,46.0768418,69.9405067,16.4330413,7.14378659,23.5768279,11.3950271,9.30696525,20.7019924,8.37187579,6.43355572,18.5609068,16.5651773,3.67837566,12.3051039,5.1307824,1.69897,1.97312785,1.53147892,1.36172784,1.37248537,1.31601214,0.92282278,0.80845107,1.21919609,0.56565608,1.09008529,0.7101836
Lela,monensis-M-35692,M,monensis,Mona,1,1,,55,101,31,21,46.8938895,71.5975364,14.777224,7.56122965,22.3384537,13.5167406,15.4238864,28.940627,7.15419863,7.98832706,20.0061181,19.6811917,4.95563733,15.2574373,5.6906451,1.74036269,2.00432137,1.49136169,1.32221929,1.34905311,1.46150794,0.85456099,0.90245584,1.29405139,0.69509952,1.18348159,0.7551615
Lela,monticola-F-121730,F,monticola,Hispaniola,41,7,UN,38,94,29,17,31.2615795,53.6207136,12.8551157,5.84471866,18.6998343,11.0506839,9.10538612,20.15607,4.67892268,17.1126497,15.0871756,10.0778094,2.25169009,9.18226926,3.61080224,1.5797836,1.97312785,1.462398,1.23044892,1.27183776,1.30440586,0.67014587,1.23331726,1.00336614,0.35250862,0.96295002,0.5576037
Lela,monticola-F-124859,F,monticola,Hispaniola,41,7,UN,34,77,26,14,30.3037259,43.2635327,8.59621864,4.43112394,13.0273426,11.9911692,7.65984865,19.6510179,6.09129589,,9.71533421,19.6049316,,16.3008758,2.93437074,1.53147892,1.88649073,1.41497335,1.14612804,1.11485583,1.29338505,0.7847097,,1.29236533,,1.21221094,0.46751498
Lela,monticola-F-124925,F,monticola,Hispaniola,41,7,UN,38,90,28,17,33.9379685,55.6258082,17.4959059,4.51838704,22.014293,12.2928308,11.4663061,23.759137,5.09669581,18.1504761,16.1222055,12.2089563,,9.48253866,3.43726915,1.5797836,1.95424251,1.44715803,1.23044892,1.34270474,1.37583066,0.70728871,1.25888802,1.08667854,,0.97692462,0.53621354
Lela,monticola-F-124934,F,monticola,Hispaniola,41,7,UN,36,92,26,15,34.4497621,53.9683829,10.8759782,4.99698814,15.8729663,11.4799482,7.57380142,19.0537496,6.39243135,9.22269562,15.2291552,11.5758556,8.06856537,8.5589656,2.90975536,1.5563025,1.96378783,1.41497335,1.17609126,1.20065809,1.27998045,0.80566607,0.96485788,1.0635531,0.90679632,0.93242128,0.46385648
Lela,monticola-F-124937,F,monticola,Hispaniola,41,7,UN,38,96,29,17,35.4679257,55.6849099,15.3726918,3.93466639,19.3073582,10.9540526,9.6690596,20.6231122,4.51034009,16.4260612,14.6775232,12.3731532,2.33176249,9.63953455,4.06068244,1.5797836,1.98227123,1.462398,1.23044892,1.28572285,1.3143542,0.65420929,1.21553344,1.09248039,0.36768431,0.98405606,0.60859903
Lela,monticola-M-118766,M,monticola,Hispaniola,41,7,UN,44,108,30,17,39.2052016,56.2627852,10.9751803,5.52558241,16.5007627,12.7953727,9.63356379,22.4289365,5.21195882,14.6370951,14.5191084,14.3761803,4.99566317,10.265274,3.98357543,1.64345268,2.03342376,1.47712125,1.23044892,1.21750402,1.35080868,0.71700098,1.16545489,1.15764351,0.69859315,1.01137054,0.60027304
Lela,monticola-M-118767,M,monticola,Hispaniola,41,7,UN,39,109,31,17,37.3020621,52.9165259,10.17213,5.61205355,15.7841835,13.4057278,10.6535736,24.0593014,5.08813737,17.2344582,13.2346713,14.2947558,5.00166512,10.5709059,3.97950182,1.59106461,2.0374265,1.49136169,1.23044892,1.19822212,1.38128301,0.70655883,1.23639764,1.15517674,0.69911461,1.02411221,0.59982871
Lela,monticola-M-124856,M,monticola,Hispaniola,41,7,UN,44,110,28,19,37.8744538,56.3315064,12.2300174,4.66833496,16.8983523,11.1778936,10.7907577,21.9686513,5.76539556,16.687462,14.5400185,14.1309386,5.35153833,10.4848381,3.94211093,1.64345268,2.04139269,1.44715803,1.2787536,1.22784436,1.3418034,0.76082911,1.22239029,1.15017101,0.72847864,1.02056173,0.59572884
Lela,monticola-M-124860,M,monticola,Hispaniola,41,7,UN,38,97,28,19,36.0504514,53.6671996,14.4025,5.60238006,20.00488,13.2750837,9.09976318,22.3748468,5.56077078,14.8579693,10.4425014,13.3098575,2.47587592,9.80477764,3.99534221,1.5797836,1.98677173,1.44715803,1.2787536,1.30113595,1.34976007,0.74513499,1.17195946,1.1241734,0.39372888,0.99143775,0.60155398
Lela,monticola-M-124919,M,monticola,Hispaniola,41,7,UN,46,131,29,17,41.6462346,58.2903252,12.0110549,4.02699153,16.0380465,14.3806197,11.8678646,26.2484843,6.05347714,15.6414226,17.4469542,16.8822753,7.6209565,12.6607306,4.55037179,1.66275783,2.1172713,1.462398,1.23044892,1.20515147,1.41910423,0.78200491,1.19427625,1.22743098,0.88200948,1.10245877,0.65804688
Lela,occultus-F-156967,F,occultus,Puerto Rico,10,9,TW,38,37,23,15,36.4899011,60.2558535,10.1146004,3.94505007,14.0596505,5.02473735,4.22011518,9.24485253,5.52211616,13.9061133,15.0645195,10.8130158,2.26143584,8.60931169,2.52379467,1.5797836,1.56820172,1.36172784,1.17609126,1.14797453,0.96589999,0.74210554,1.14320576,1.03394684,0.35438427,0.93496843,0.40205402
Debbie,occultus-F-83656,F,occultus,Puerto Rico,10,9,TW,31,34,21,17,34.7464736,35.0823574,3.9354677,2.95687968,6.89234738,5.73775262,3.92819191,9.66594452,2.38135684,3.42202003,14.7543285,9.79120725,4.70235956,8.39283565,3.18390916,1.49136169,1.53147892,1.32221929,1.23044892,0.83836716,0.9852443,0.37682448,0.53428255,0.99083624,0.67231583,0.92390872,0.50296067
Debbie,occultus-F-83666,F,occultus,Puerto Rico,10,9,TW,40,42,27,17,45.4790087,45.8822346,4.16018794,3.89098853,8.05117646,7.04228612,4.80417518,11.8464613,2.88111817,3.65186793,19.9077858,12.4542865,5.27792546,11.7181915,3.98106455,1.60205999,1.62324929,1.43136376,1.23044892,0.90585935,1.07358864,0.45956107,0.56251506,1.09531885,0.72246325,1.06886059,0.59999922
Debbie,occultus-F-R101807,F,occultus,Puerto Rico,10,9,TW,36,,,17,38.9553497,40.8706837,3.47008199,4.36085018,7.83093218,6.60661792,3.79001586,10.3966338,3.27051302,2.03662642,16.2329672,12.2548927,4.84849618,10.781142,4.35206585,1.5563025,,,1.23044892,0.89381346,1.01689275,0.51461588,0.30891137,1.08830951,0.68560706,1.03266477,0.63869546
Debbie,occultus-F-R156971,F,occultus,Puerto Rico,10,9,TW,37,35,24,16,41.4368791,42.2303678,3.62358211,3.69212675,7.31570885,5.75425743,4.06437648,9.81863392,3.14536071,2.91116618,18.1042673,10.8106722,5.55216429,9.33888199,3.62989041,1.56820172,1.54406804,1.38021124,1.20411998,0.86425641,0.99205107,0.49767046,0.464067,1.0338527,0.74446231,0.97029489,0.55989351
Lela,occultus-M-101804,M,occultus,Puerto Rico,10,9,TW,38,39,26,15,31.5454821,52.0434016,4.31427827,3.93826842,8.25254669,4.67416117,3.80015317,8.47431434,9.61391213,,14.7084013,12.0823483,4.28128564,10.3199321,3.89746278,1.5797836,1.59106461,1.41497335,1.17609126,0.91658799,0.92810457,0.98290015,,1.08215135,0.6315742,1.01367684,0.59078198
Debbie,occultus-M-83662,M,occultus,Puerto Rico,10,9,TW,34,34,26,15,39.3659655,40.6522767,3.39309854,3.63268681,7.02578536,5.74275971,4.15796379,9.90072349,2.76192431,2.40347291,17.5197743,10.6985018,4.86805361,9.24610037,3.58928918,1.53147892,1.53147892,1.41497335,1.17609126,0.84669488,0.99566693,0.44121177,0.38083923,1.02932297,0.68735535,0.9659586,0.55500845
Debbie,occultus-M-92725,M,occultus,Puerto Rico,10,9,TW,39,35,,18,38.2039519,41.7718379,3.5706286,3.68011345,7.25074205,6.59166168,4.53359032,11.125252,3.45742639,2.70404731,19.8813058,10.7474014,4.27174835,10.0895582,3.62002598,1.59106461,1.54406804,,1.25527251,0.86038245,1.04630986,0.53875294,0.43201429,1.03130347,0.63060566,1.00387215,0.55871169
Debbie,occultus-M-92729-bad,M,occultus,Puerto Rico,10,9,TW,37,39,26,17,38.0668858,137.648952,4.28269022,3.58692587,7.86961609,8.08996544,4.81105634,12.9010218,2.39226116,,,10.8922427,5.03495223,9.54583048,3.38671729,1.56820172,1.59106461,1.41497335,1.23044892,0.89595355,1.11062411,0.37880859,,1.03711731,0.70199535,0.97981372,0.52977895
Debbie,occultus-M-R101808,M,occultus,Puerto Rico,10,9,TW,36,36,,15,36.2886585,40.0617944,3.44603197,3.26824442,6.71427638,5.32885236,4.90170151,10.2305539,2.84765566,4.25074689,17.2753519,10.310607,4.7803475,8.50948489,3.17664174,1.5563025,1.5563025,,1.17609126,0.82699921,1.00989915,0.45448747,0.62846525,1.01328424,0.67945947,0.92990327,0.50196824
Debbie,oculatus-F-60367,F,oculatus,Dominica,1,1,,49.5,97,31,21,59.058214,59.5521016,7.76786859,6.44250009,14.2103687,12.8283912,12.5584766,25.3868678,8.9098798,6.23371969,23.8512721,16.4304718,7.22862575,14.0286176,5.04432287,1.6946052,1.98677173,1.49136169,1.32221929,1.15260535,1.40460912,0.94987185,0.79474727,1.21565003,0.85905574,1.14701488,0.70280288
Debbie,oculatus-F-60371,F,oculatus,Dominica,1,1,,41,101,32,18,59.0401776,60.2723423,8.42792208,7.28228121,15.7102033,12.1117706,12.1786786,24.2904493,5.36770434,5.79681989,25.1588644,16.2513521,7.26811504,13.9149954,4.56928786,1.61278386,2.00432137,1.50514998,1.25527251,1.1961818,1.38543555,0.72978859,0.76318981,1.2108895,0.86142179,1.14348307,0.65984852
Debbie,oculatus-F-60377,F,oculatus,Dominica,1,1,,55,99,32,20,63.5591822,64.7141003,8.13106528,7.91650144,16.0475667,13.1933818,11.9431248,25.1365066,9.39441378,6.10586498,26.3880525,16.5188785,7.57850049,13.8999464,5.01399293,1.74036269,1.99563519,1.50514998,1.30103,1.20540919,1.40030492,0.97286968,0.7857472,1.21798056,0.87958328,1.14301313,0.70018372
Debbie,oculatus-F-60387,F,oculatus,Dominica,1,1,,50,92,32,18,57.2244298,58.1382667,8.70725598,6.74614627,15.4534022,12.6149277,11.1815267,23.7964544,7.39242496,5.94398086,24.9452532,14.5337554,7.19273958,12.6015003,4.48910056,1.69897,1.96378783,1.50514998,1.25527251,1.18902411,1.37651225,0.86878692,0.7740774,1.16237785,0.85689434,1.10042225,0.65215933
Debbie,oculatus-F-60396,F,oculatus,Dominica,1,1,,52,101,31,21,64.3257877,64.9635946,10.1210119,8.39383192,18.5148439,15.3523487,13.4690464,28.8213951,8.03195736,6.4930924,26.0900973,17.412784,8.24771572,14.8314127,4.44449193,1.71600334,2.00432137,1.49136169,1.32221929,1.26752005,1.459715,0.90482139,0.81245158,1.24086821,0.91633368,1.17118252,0.64782212
Debbie,oculatus-M-60359,M,oculatus,Dominica,1,1,,65,127,36,22,74.591708,76.3793773,11.4572774,9.51044882,20.9677262,18.5307944,17.7125414,36.2433359,9.72067117,7.78094145,29.1299069,21.5444588,10.6366395,19.19938,6.45072246,1.81291336,2.10380372,1.5563025,1.34242268,1.32155134,1.55922816,0.98769625,0.89103215,1.33333559,1.02680444,1.2832872,0.80960836
Debbie,oculatus-M-60361,M,oculatus,Dominica,1,1,,61,146,33,21,70.9711787,72.0585177,10.5732969,8.47112817,19.0444251,17.0295173,14.6870297,31.7165471,7.82131117,6.31735998,27.8577677,19.7239407,9.23275428,16.8435419,6.14334869,1.78532984,2.16435286,1.51851394,1.32221929,1.27976787,1.5012859,0.89327956,0.80053562,1.29499369,0.96533128,1.22643342,0.78840517
Debbie,oculatus-M-60368,M,oculatus,Dominica,1,1,,59.5,122,35,22,70.3387597,71.512995,9.37560826,9.52855763,18.9041659,14.0291037,14.9874526,29.0165563,11.1654998,6.94878016,29.4120022,19.8846192,9.07358263,17.208144,5.63391234,1.77451697,2.08635983,1.54406804,1.34242268,1.27655752,1.46264587,1.04787817,0.84190857,1.29851728,0.9577788,1.23573403,0.75081009
Debbie,oculatus-M-60372,M,oculatus,Dominica,1,1,,64,113,36,24,70.5013411,72.8890674,11.2075051,8.93421131,20.1417164,16.7928841,14.908178,31.701062,7.83772413,5.99399875,29.1015048,20.737681,10.2430577,18.8985891,6.19086914,1.80617997,2.05307844,1.5563025,1.38021124,1.30409648,1.50107381,0.89418997,0.77771665,1.31676019,1.01042962,1.27642938,0.79175162
Debbie,oculatus-M-60392,M,oculatus,Dominica,1,1,,52,101,35,21,59.8790795,60.5839953,9.4592917,7.78882307,17.2481148,13.9760146,12.9447715,26.9207861,7.70021184,5.83543203,24.8899403,16.556954,8.48698704,13.7026406,5.19667277,1.71600334,2.00432137,1.54406804,1.32221929,1.23674163,1.43008774,0.88650267,0.76607301,1.21898044,0.92875354,1.13680427,0.71572537
Lela,olssoni-F-143744,F,olssoni,Hispaniola,41,15,GB,40,116,35,13,36.2022469,58.3780187,11.1574502,3.60767468,14.7651249,9.61422279,8.16453996,17.7787628,5.04427729,11.8929959,18.5210907,12.8342564,8.1695164,10.7499892,2.99087664,1.60205999,2.06445799,1.54406804,1.11394335,1.16923712,1.24990153,0.70279895,1.07529127,1.10837071,0.91219635,1.03140803,0.4757985
Lela,olssoni-F-143785,F,olssoni,Hispaniola,41,15,GB,38,117,33,16,34.446485,58.7162236,10.5606732,3.80561892,14.3662921,7.78816359,8.49010783,16.2782714,4.37145396,11.9208653,17.0640134,14.1776319,10.472652,12.2044531,2.81383825,1.5797836,2.06818586,1.51851394,1.20411998,1.15734469,1.21160829,0.64062591,1.07630778,1.1516037,1.02005667,1.08651832,0.44929913
Lela,olssoni-F-143789,F,olssoni,Hispaniola,41,15,GB,37.5,117,34,15,32.8889222,58.0071721,8.57723465,3.44756104,12.0247957,9.45222739,7.84350198,17.2957294,6.45363611,10.2484184,15.0731255,13.4746848,9.26585588,11.9688384,2.98625409,1.57403127,2.06818586,1.53147892,1.17609126,1.08007771,1.23793888,0.80980447,1.01065685,1.12951862,0.96688554,1.078052,0.47512676
Lela,olssoni-F-143811,F,olssoni,Hispaniola,41,15,GB,40,114,34,15,38.5782601,59.3231904,10.8307417,4.17157429,15.002316,10.286886,8.19671756,18.4836035,3.58643218,9.03643906,16.5094636,12.1814653,5.86261126,9.66871975,2.94060331,1.60205999,2.05690485,1.53147892,1.17609126,1.17615831,1.26678664,0.55466262,0.95599732,1.08569953,0.7680911,0.98536897,0.46843644
Lela,olssoni-F-143814,F,olssoni,Hispaniola,41,15,GB,38,109,31,14,35.8092999,60.1780757,9.85198018,4.05185402,13.9038342,11.1474905,8.06545198,19.2129425,5.88346072,11.1294491,17.5815036,13.6394448,10.8928876,11.4300951,3.17214671,1.5797836,2.0374265,1.49136169,1.14612804,1.14313458,1.28359388,0.76963286,1.04647367,1.13479669,1.03714302,1.05804984,0.50135326
Lela,olssoni-M-143793,M,olssoni,Hispaniola,41,15,GB,43,146,33,15,40.3943546,53.9303952,11.9751522,6.1562584,18.1314106,11.67853,9.58787669,21.2664067,5.00192208,12.0994475,18.5880033,16.8598801,10.0172253,14.4092678,3.2345503,1.63346846,2.16435286,1.51851394,1.17609126,1.25843159,1.32769411,0.69913692,1.08276554,1.22685448,1.00074744,1.15864191,0.50981391
Lela,olssoni-M-143799,M,olssoni,Hispaniola,41,15,GB,42,129,30,14,42.0064548,58.1731231,13.0048154,3.99337362,16.998189,10.2469193,9.05785618,19.3047755,6.14532203,12.6628259,16.8290178,15.2843059,,13.9452233,3.41830903,1.62324929,2.11058971,1.47712125,1.14612804,1.23040265,1.28566475,0.78854465,1.10253064,1.18424572,,1.14442547,0.53381132
Lela,olssoni-M-63032,M,olssoni,Hispaniola,41,15,GB,42,145,33,15,42.3654244,62.1648926,10.3885079,5.56612183,15.9546298,10.7982268,8.52250078,19.3207276,5.34986975,14.0609462,19.5455897,14.3966638,7.5576396,12.7240594,3.58636744,1.62324929,2.161368,1.51851394,1.17609126,1.20288673,1.28602348,0.72834321,1.14801455,1.15826186,0.87838618,1.10462569,0.55465478
Lela,olssoni-M-143798,M,olssoni,Hispaniola,41,15,GB,42,134,32,16,41.0363784,58.4741798,12.9744318,4.09173414,17.0661659,10.669774,8.59229667,19.2620707,5.65758298,14.493475,18.2558217,13.5976887,4.79851262,10.1511186,3.30186391,1.62324929,2.1271048,1.50514998,1.20411998,1.23213596,1.28470297,0.75263093,1.16117253,1.13346509,0.68110664,1.0065139,0.51875917
Lela,olssoni-M-68250,M,olssoni,Hispaniola,41,15,GB,46,138,31,14,39.2565969,64.0141735,8.88949766,4.63746935,13.526967,10.3782315,9.37929105,19.7575226,5.48600062,14.3791244,17.5477052,12.2840764,4.9861955,8.94373886,3.68391449,1.66275783,2.13987909,1.49136169,1.14612804,1.13120043,1.29573249,0.73925585,1.15773244,1.08934251,0.6977693,0.95151911,0.56630954
Lela,opalinus-F-73605,F,opalinus,Jamaica,7,7,TC,44,70,35,20,42.0365766,65.3385033,13.1758635,4.99230908,18.1681726,13.1825829,7.99537903,21.1779619,5.75072442,4.97169301,18.1871314,19.640943,5.51596831,17.0730653,4.10292483,1.64345268,1.84509804,1.54406804,1.30103,1.25931125,1.32588416,0.75972256,0.6965043,1.29316234,0.74162176,1.2323115,0.61309356
Lela,opalinus-F-73621,F,opalinus,Jamaica,7,7,TC,40,65,35,21,36.483994,63.5310278,16.8378803,5.77445441,22.6123347,13.9925845,8.32417418,22.3167587,6.49773353,5.06333002,15.9902048,11.9154777,8.5131622,9.58156278,3.62035809,1.60205999,1.81291336,1.54406804,1.32221929,1.35434541,1.34863112,0.8127619,0.70443623,1.07611146,0.93009091,0.98143635,0.55875153
Lela,opalinus-F-73659,F,opalinus,Jamaica,7,7,TC,37,61,32,20,35.090561,59.5708064,9.96648056,3.33766621,13.3041468,10.9002391,5.86950897,16.7697481,7.23639699,4.52090545,14.4388227,15.6097597,6.64999007,15.7032798,3.71752643,1.56820172,1.78532984,1.50514998,1.30103,1.12398703,1.22452654,0.85952238,0.65522542,1.19339622,0.822821,1.19599037,0.57025406
Lela,opalinus-F-73679,F,opalinus,Jamaica,7,7,TC,38,57,31,21,32.2448868,61.7115301,9.58050934,4.62524709,14.2057564,13.3343609,7.10723546,20.4415963,6.57103611,4.35216084,15.6836339,13.2414667,6.24994856,10.4750796,3.20633152,1.5797836,1.75587486,1.49136169,1.32221929,1.15246436,1.31051481,0.81763385,0.63870494,1.12193609,0.79587644,1.02015733,0.50600842
Lela,opalinus-F-73719,F,opalinus,Jamaica,7,7,TC,38,59,35,21,36.823533,57.0845048,10.5777905,4.71669529,15.2944858,10.4456055,7.17731298,17.6229184,7.08614568,,14.7520672,10.3980395,4.22104233,7.32040923,3.40253505,1.5797836,1.77085201,1.54406804,1.32221929,1.18453488,1.24607783,0.85041008,,1.01695146,0.62541971,0.86453536,0.53180261
Lela,opalinus-M-142744,M,opalinus,Jamaica,7,7,TC,50,85,38,25,43.395158,70.3826576,9.40156617,7.4471193,16.8486855,11.2284373,9.5595839,20.7880212,7.95083484,6.07953942,20.7011523,15.0740868,6.78870385,10.7347144,3.92129318,1.69897,1.92941893,1.5797836,1.39794001,1.22656602,1.31781315,0.90041273,0.78387068,1.17823101,0.83178686,1.03079049,0.59342931
Lela,opalinus-M-73692,M,opalinus,Jamaica,7,7,TC,45,82,37,22,41.9290064,63.0889593,9.63042588,5.47861424,15.1090401,8.60267944,9.25529186,17.8579713,7.63354022,,15.0305571,19.8193958,8.26236722,15.5075686,5.3538307,1.65321251,1.91381385,1.56820172,1.34242268,1.17923687,1.25183212,0.882726,,1.29709041,0.91710449,1.19054371,0.72866463
Lela,opalinus-M-73710,M,opalinus,Jamaica,7,7,TC,48,85,34,,45.1944082,63.3162095,11.2141929,5.74315777,16.9573506,18.8257673,9.72134398,28.5471112,6.25424271,6.20094338,12.8578121,18.6248121,10.4475124,18.0328937,4.16319529,1.68124124,1.92941893,1.53147892,,1.229358,1.45556217,0.79617473,0.79245777,1.2700919,1.0190129,1.25606542,0.61942678
