type,basisofrecord,year,highergeography,continent,islandgroup,island,country,decimallatitude,decimallongitude,geodeticdatum,genus,specificepithet,infraspecificepithet,col
PhysicalObject,PreservedSpecimen,1971,| Puerto Rico | - | - |  |  |  |,North America,Greater Antilles,Puerto Rico,Puerto Rico,18.3444911,-65.8010286,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2013,"West Indies, United States, Puerto Rico, Lares, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.34453333,-66.83395,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2011,"West Indies, United States, Puerto Rico, Rio Grande, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.34688333,-65.8239,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2006,"West Indies, United States, Puerto Rico, Rincon, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.36175,-67.27051667,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2011,"West Indies, United States, Puerto Rico, Rio Grande, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.37,-65.77,unknown,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,1972,"West Indies, United States, Puerto Rico, Rio Grande, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.3751,-65.8096,unknown,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,1992,"United States, Puerto Rico, Humacao",,,,Puerto Rico,18.3881,-65.73,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2011,"West Indies, United States, Puerto Rico, Arecibo, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.39105,-66.75163333,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2001,"West Indies, United States, Puerto Rico, San Juan, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.40513333,-66.04471667,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2011,"West Indies, United States, Puerto Rico, Isabela, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.44,-66.97,unknown,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,1899,"United States, Puerto Rico, San Juan",,,,Puerto Rico,18.4403,-66.1253,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2001,"West Indies, United States, Puerto Rico, Arecibo, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.45245,-66.59706667,World Geodetic System 1984,Anolis,pulchellus,,#014975
Event,Occurrence,1983,"North America, United States, Puerto Rico, Vega Baja Municipality",North America,,,Puerto Rico,18.461599,-66.42414,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,1963,Puerto Rico,North America,,,Puerto Rico,18.4623503,-66.3059235,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2013,"West Indies, United States, Puerto Rico, Quebradillas, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.48153333,-66.90588333,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2011,"West Indies, United States, Puerto Rico, Hatillo, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.48625,-66.83186667,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,FossilSpecimen,2003,| PUERTO RICO | DSTR ARECIBO |  |  |  |  |,North America,Greater Antilles,Puerto Rico,Puerto Rico,18.489883,-66.39533,WGS84,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2008,"West Indies, United States, Puerto Rico, Isabela, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.5106,-67.09546667,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,2005,"West Indies, United States, Puerto Rico, Isabela, Greater Antilles",West Indies,Greater Antilles,,Puerto Rico,18.511,-67.06358333,World Geodetic System 1984,Anolis,pulchellus,,#014975
PhysicalObject,PreservedSpecimen,1987,Caribbean; Jamaica; Surrey Co.; Saint Andrew Par.; Jamaica Id.,Caribbean,,Jamaica Id.,Jamaica,18.08607778,-76.72234167,WGS84,Anolis,reconditus,,#001589
PhysicalObject,PreservedSpecimen,1965,"West Indies, Grenada, Saint George Parish, Lesser Antilles, Grenada",West Indies,Lesser Antilles,Grenada,Grenada,12.05,-61.75,World Geodetic System 1984,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,1910,Caribbean; Grenada; Saint George Parish; Windward Ids.; Grenada Id.,Caribbean,Windward Ids.,Grenada Id.,Grenada,12.05196111,-61.75432778,WGS84,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,1963,"Trinidad and Tobago, Tobago Island",North America,,,Trinidad and Tobago,11.15,-60.8333,WGS84,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,1963,"Trinidad and Tobago, Tobago Island",North America,,,Trinidad and Tobago,11.15,-60.80187,WGS84,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,1968,"West Indies, Trinidad and Tobago, Tobago Ward, Lesser Antilles, Tobago",West Indies,Lesser Antilles,Tobago,Trinidad and Tobago,11.15382,-60.7857,unknown,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,1968,"West Indies, Trinidad and Tobago, Tobago Ward, Lesser Antilles, Tobago",West Indies,Lesser Antilles,Tobago,Trinidad and Tobago,11.18925,-60.67698,unknown,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,2006,South America; Trinidad and Tobago; Tobago Id.,South America,,Tobago Id.,Trinidad and Tobago,11.23775,-60.5945,not recorded,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,2006,South America; Trinidad and Tobago; Tobago Id.,South America,,Tobago Id.,Trinidad and Tobago,11.2948,-60.53391667,WGS84,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,2006,South America; Trinidad and Tobago; Tobago Id.,South America,,Tobago Id.,Trinidad and Tobago,11.30277778,-60.53313889,not recorded,Anolis,richardi,,#331e54
PhysicalObject,PreservedSpecimen,,"Haiti, Sud-Est",North America,,,Hispanola,18.233334,-72.066666,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1976,"Haiti, Sud-Est",North America,,,Hispanola,18.25,-71.849998,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1978,"Haiti, Sud-Est",North America,,,Hispanola,18.299999,-72.300003,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1976,"Haiti, Grand'Anse",North America,,,Hispanola,18.35,-73.23942,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1976,"Haiti, Grand'Anse",North America,,,Hispanola,18.35996,-73.26424,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1976,"Haiti, Grand'Anse",North America,,,Hispanola,18.36869,-73.23378,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.38809,-73.62163,not recorded,Anolis,ricordi,barahonae,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.39035,-73.62636,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.39301,-73.62678,not recorded,Anolis,ricordi,barahonae,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.3941,-73.62792,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.40214,-73.63635,not recorded,Anolis,ricordi,barahonae,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.40547,-73.63983,not recorded,Anolis,ricordi,barahonae,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Sud",North America,,,Hispanola,18.42781,-73.638,not recorded,Anolis,ricordi,barahonae,#464663
PhysicalObject,PreservedSpecimen,1977,"Haiti, Ouest",North America,,,Hispanola,18.43333,-72.8566,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1976,"Haiti, Ouest",North America,,,Hispanola,18.43333,-72.82407,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1978,"Haiti, Ouest",North America,,,Hispanola,18.43536,-71.88863,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1966,"Haiti, Ouest",North America,,,Hispanola,18.50389,-72.29673,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1971,"Haiti, Grand'Anse",North America,,,Hispanola,18.549999,-74.116669,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1971,"Dominican Republic, Elias Pina",North America,,,Hispanola,18.772,-71.715,not recorded,Anolis,ricordi,,#464663
PhysicalObject,FossilSpecimen,1964,Dominican Republic: Duarte Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,19.29470062,-70.33110046,WGS84,Anolis,ricordi,baleatus,#464663
PhysicalObject,PreservedSpecimen,1969,"Dominican Republic, Dajabon",North America,,,Hispanola,19.316668,-71.683334,NAD27,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1977,"Haiti, Artibonite",North America,,,Hispanola,19.483334,-72.48333,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1971,"Dominican Republic, Santiago Rodriguez",North America,,,Hispanola,19.499,-71.169,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1974,"Haiti, Nord",North America,,,Hispanola,19.53677,-72.46667,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1974,"Haiti, Nord",North America,,,Hispanola,19.5467,-72.21923,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1979,"Haiti, Artibonite",North America,,,Hispanola,19.55859,-72.56886,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1977,"Haiti, Nord",North America,,,Hispanola,19.62262,-72.49053,not recorded,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,2001,"West Indies, Dominican Republic, Provincia Monte Cristi, Greater Antilles, Hispaniola",West Indies,Greater Antilles,Hispaniola,Hispanola,19.62448333,-71.69045,unknown,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1966,"Haiti, Nord-Est",North America,,,Hispanola,19.63333,-71.82725,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, Monte Cristi",North America,,,Hispanola,19.6564,-71.70612,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, Monte Cristi",North America,,,Hispanola,19.68333,-71.69287,NAD27,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1978,"Haiti, Nord",North America,,,Hispanola,19.683332,-72.26667,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1974,"Haiti, Nord",North America,,,Hispanola,19.7,-72.37237,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1974,"Haiti, Nord",North America,,,Hispanola,19.7,-72.37084,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1966,"Haiti, Nord",North America,,,Hispanola,19.72944,-72.22171,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1974,"Haiti, Nord",North America,,,Hispanola,19.75,-72.300003,WGS84,Anolis,ricordi,,#464663
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.43333,-60.88333,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.43333,-60.86667,unknown,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.46526,-60.86667,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.48333,-60.88522,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.58333,-61,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,FossilSpecimen,1935,| Martinique |  |  |  |  |  |,North America,Windward Islands,,Martinique,14.6,-61.0833333,not recorded,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.6,-60.9,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1886,Caribbean; France; Martinique Region; Martinique Dept.; Windward Ids.; Martinique Id.,Caribbean,Windward Ids.,Martinique Id.,Martinique,14.65780278,-60.995725,WGS84,Anolis,roquet,roquet,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.66667,-61.19655,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.66667,-61.16667,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.66667,-61.13789,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.73333,-61.16202,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.75519,-60.9038,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.76038,-60.89093,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1964,"West Indies, France, Martinique, Lesser Antilles, Martinique",West Indies,Lesser Antilles,Martinique,Martinique,14.76383,-60.88235,World Geodetic System 1984,Anolis,roquet,,#6e2723
PhysicalObject,PreservedSpecimen,1968,Caribbean; Netherlands; Netherlands Antilles; Leeward Ids.; Saba Id.,Caribbean,Leeward Ids.,Saba Id.,Leeward,17.62841111,-63.23104444,WGS84,Anolis,sabanus,,#eba1ff
PhysicalObject,PreservedSpecimen,1968,Caribbean; Netherlands; Netherlands Antilles; Leeward Ids.; Saba Id.,Caribbean,Leeward Ids.,Saba Id.,Leeward,17.63055278,-63.23024167,WGS84,Anolis,sabanus,,#eba1ff
PhysicalObject,PreservedSpecimen,,Caribbean; Netherlands; Netherlands Antilles; Leeward Ids.; Saba Id.,Caribbean,Leeward Ids.,Saba Id.,Leeward,17.63199167,-63.23801667,WGS84,Anolis,sabanus,,#eba1ff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Ragged Islands | Little Ragged,North America,Ragged Islands,Little Ragged,Bahamas,22.16,-75.7,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Ragged Islands | Great Ragged,North America,Ragged Islands,Great Ragged,Bahamas,22.17,-75.72,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Ragged Islands | Great Ragged,North America,Ragged Islands,Great Ragged,Bahamas,22.23,-75.74,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Ragged Islands | Hog Cay,North America,Ragged Islands,Hog Cay,Bahamas,22.25,-75.74,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Ragged Islands | Nurse Cay,North America,Ragged Islands,Nurse Cay,Bahamas,22.46,-75.84,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1976,North America | Bahamas |  |  |  |  | Acklins and Crooked Islands | Crooked Island,North America,Acklins and Crooked Islands,Crooked Island,Bahamas,22.73,-74.13,WGS84,Anolis,sagrei,ordinatus,#287eff
Event,Occurrence,2014,"North America, The Bahamas",North America,,,Bahamas,22.7379166,-74.16385,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,2015,"North America, The Bahamas",North America,,,Bahamas,22.755055,-74.1748055,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1976,"North America, The Bahamas",North America,,,Bahamas,23.13132,-75.52646,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1976,"North America, The Bahamas",North America,,,Bahamas,23.17765,-75.09394,WGS84,Anolis,sagrei,,#287eff
PhysicalObject,PreservedSpecimen,1976,North America | Bahamas |  |  |  |  | Exuma Islands | Great Exuma,North America,Exuma Islands,Great Exuma,Bahamas,23.5,-75.77,WGS84,Anolis,sagrei,ordinatus,#287eff
Event,Occurrence,1971,"North America, The Bahamas",North America,,,Bahamas,23.50724,-75.78623,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1967,"North America, The Bahamas",North America,,,Bahamas,23.51912,-75.24971,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1991,"North America, The Bahamas",North America,,,Bahamas,23.52587,-75.75884,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1971,"North America, The Bahamas",North America,,,Bahamas,23.52896,-75.80656,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1971,"North America, The Bahamas",North America,,,Bahamas,23.54123,-75.83215,WGS84,Anolis,sagrei,,#287eff
PhysicalObject,PreservedSpecimen,1976,North America | Bahamas |  |  |  |  | Rum Cay Bank | Rum Cay,North America,Rum Cay Bank,Rum Cay,Bahamas,23.64,-74.81,WGS84,Anolis,sagrei,ordinatus,#287eff
Event,Occurrence,1991,"North America, The Bahamas",North America,,,Bahamas,23.67806,-75.95645,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1991,"North America, The Bahamas",North America,,,Bahamas,23.69135,-76.04842,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1955,"North America, The Bahamas",North America,,,Bahamas,23.69887,-76.02933,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1991,"North America, The Bahamas",North America,,,Bahamas,23.77554,-76.12948,WGS84,Anolis,sagrei,,#287eff
PhysicalObject,PreservedSpecimen,1976,North America | Bahamas |  |  |  |  | Conception Bank | Conception Island,North America,Conception Bank,Conception Island,Bahamas,23.83,-75.11,WGS84,Anolis,sagrei,ordinatus,#287eff
Event,Occurrence,1996,"North America, The Bahamas",North America,,,Bahamas,23.84069,-75.08975,WGS84,Anolis,sagrei,,#287eff
PhysicalObject,PreservedSpecimen,1965,North America | Bahamas |  |  |  |  | Exuma Cays | Big Farmer Cay,North America,Exuma Cays,Big Farmer Cay,Bahamas,23.94,-76.3,WGS84,Anolis,sagrei,ordinatus,#287eff
PhysicalObject,PreservedSpecimen,1936,Caribbean; Bahamas; South Andros Dist.; Bahama Ids.; Andros Id.,Caribbean,Bahama Ids.,Andros Id.,Bahamas,23.96666667,-77.53333333,WGS84,Anolis,sagrei,ordinatus,#287eff
Event,Occurrence,1961,"North America, The Bahamas",North America,,,Bahamas,23.98021,-77.56296,WGS84,Anolis,sagrei,,#287eff
Event,Occurrence,1961,"North America, The Bahamas",North America,,,Bahamas,23.99725,-77.52773,WGS84,Anolis,sagrei,,#287eff
PhysicalObject,PreservedSpecimen,1978,North America | Bahamas |  |  |  |  | San Salvador Bank | San Salvador,North America,San Salvador Bank,San Salvador,Bahamas,24,-74.46,WGS84,Anolis,sagrei,ordinatus,#287eff
